"Rank","Genes ranked in the direction 2","'-log10(RRA score)'","KO essential score","Brief feature","Description"
5380,"CCDC40",0.5355,0,"NA","coiled-coil domain containing 40"
5381,"KIF18A",0.5354,-1.195,"NA","kinesin family member 18A"
5382,"RAB13",0.5353,-0.255,"NA","RAB13"
5383,"THNSL1",0.5353,0.17,"NA","threonine synthase like 1"
5384,"LDAH",0.5352,0.14,"NA","lipid droplet associated hydrolase"
5385,"RUFY2",0.5351,-0.05,"NA","RUN and FYVE domain containing 2"
5386,"LIPC",0.535,0.05,"NA","lipase C"
5387,"POLR3H",0.5349,-1.605,"NA","RNA polymerase III subunit H"
5388,"PCSK1N",0.5348,0.105,"NA","proprotein convertase subtilisin/kexin type 1 inhibitor"
5389,"NCR3",0.5348,0.01,"NA","natural cytotoxicity triggering receptor 3"
5390,"CTLA4",0.5347,-0.045,"NA","cytotoxic T-lymphocyte associated protein 4"
5391,"DERA",0.5346,-0.01,"NA","deoxyribose-phosphate aldolase"
5392,"TTC19",0.5345,-0.275,"NA","tetratricopeptide repeat domain 19"
5393,"KLHDC7A",0.5343,-0.02,"NA","kelch domain containing 7A"
5394,"DUS4L",0.5342,-0.06,"NA","dihydrouridine synthase 4 like"
5395,"KRTAP20-2",0.5342,,,
5396,"HPF1",0.5341,0.025,"NA","histone PARylation factor 1"
5397,"GALNT11",0.534,0.115,"NA","polypeptide N-acetylgalactosaminyltransferase 11"
5398,"RHBDD3",0.5339,-0.12,"NA","rhomboid domain containing 3"
5399,"ATAD3A",0.5339,-0.165,"NA","ATPase family AAA domain containing 3A"
5400,"RNF8",0.5338,-0.585,"NA","ring finger protein 8"
5401,"MIX23",0.5337,,,
5402,"ADAMTSL2",0.5336,0.05,"NA","ADAMTS like 2"
5403,"AVEN",0.5336,-0.18,"NA","apoptosis and caspase activation inhibitor"
5404,"FAM86B1",0.5335,-1.68,"NA","family with sequence similarity 86 member B1"
5405,"NDST3",0.5334,0.15,"NA","N-deacetylase and N-sulfotransferase 3"
5406,"WDR31",0.5333,0.16,"NA","WD repeat domain 31"
5407,"SEMA3F",0.5333,-0.23,"NA","semaphorin 3F"
5408,"APEH",0.5332,-0.24,"NA","acylaminoacyl-peptide hydrolase"
5409,"ALOX12B",0.5331,0.035,"NA","arachidonate 12-lipoxygenase"
5410,"PNRC1",0.5331,0,"NA","proline rich nuclear receptor coactivator 1"
5411,"GPATCH2",0.533,-0.2,"NA","G-patch domain containing 2"
5412,"ESRP2",0.5329,-0.115,"NA","epithelial splicing regulatory protein 2"
5413,"DONSON",0.5328,-1.69,"NA","downstream neighbor of SON"
5414,"H4C12",0.5328,,,
5415,"ZKSCAN7",0.5327,-0.01,"TF","zinc finger with KRAB and SCAN domains 7"
5416,"PRPH2",0.5326,0.125,"NA","peripherin 2"
5417,"LYPLAL1",0.5325,0.005,"NA","lysophospholipase like 1"
5418,"TNFRSF19",0.5325,0.135,"NA","TNF receptor superfamily member 19"
5419,"PCDHAC2",0.5324,-0.025,"NA","protocadherin alpha subfamily C"
5420,"ATP1A3",0.5322,-0.085,"NA","ATPase Na+/K+ transporting subunit alpha 3"
5421,"DZIP1",0.5322,0.145,"TF","DAZ interacting zinc finger protein 1"
5422,"B2M",0.5321,0.05,"NA","beta-2-microglobulin"
5423,"BLOC1S1",0.532,0.045,"NA","biogenesis of lysosomal organelles complex 1 subunit 1"
5424,"PPARA",0.5319,-0.065,"TF","peroxisome proliferator activated receptor alpha"
5425,"C2CD4B",0.5319,0.09,"NA","C2 calcium dependent domain containing 4B"
5426,"PSMD11",0.5318,-1.685,"NA","proteasome 26S subunit"
5427,"TRIM35",0.5317,0.11,"NA","tripartite motif containing 35"
5428,"SNRPF",0.5316,-2.225,"NA","small nuclear ribonucleoprotein polypeptide F"
5429,"LRRC57",0.5315,-0.12,"NA","leucine rich repeat containing 57"
5430,"GRIK4",0.5314,0.065,"NA","glutamate ionotropic receptor kainate type subunit 4"
5431,"TRPM5",0.5314,-0.055,"NA","transient receptor potential cation channel subfamily M member 5"
5432,"SBNO2",0.5313,0.025,"NA","strawberry notch homolog 2"
5433,"USP31",0.5312,0.075,"NA","ubiquitin specific peptidase 48"
5434,"CNOT7",0.5311,-0.22,"NA","CCR4-NOT transcription complex subunit 7"
5435,"PPAN-P2RY11",0.5311,,,
5436,"INO80C",0.531,-0.13,"NA","INO80 complex subunit C"
5437,"KLHDC9",0.5309,-0.055,"NA","kelch domain containing 9"
5438,"ANKRD53",0.5308,-0.115,"NA","ankyrin repeat domain 53"
5439,"TMEM190",0.5308,-0.075,"NA","NA"
5440,"C19orf38",0.5307,-0.2,"NA","chromosome 19 open reading frame 38"
5441,"ZNF212",0.5306,-0.125,"TF","zinc finger protein 212"
5442,"HPSE",0.5305,-0.04,"NA","heparanase"
5443,"ARSK",0.5304,-0.12,"NA","arylsulfatase family member K"
5444,"ZPLD1",0.5303,0.015,"NA","zona pellucida like domain containing 1"
5445,"RIOX2",0.5303,-0.145,"NA","ribosomal oxygenase 2"
5446,"CST5",0.5302,0.11,"NA","cystatin D"
5447,"KCNA1",0.5301,0.085,"NA","potassium voltage-gated channel subfamily A member 1"
5448,"AP2A2",0.53,0.095,"NA","adaptor related protein complex 2 subunit alpha 2"
5449,"EEPD1",0.53,0.125,"NA","endonuclease/exonuclease/phosphatase family domain containing 1"
5450,"KLRC4",0.5299,0.01,"NA","killer cell lectin like receptor C4"
5451,"RGS7BP",0.5298,0.035,"NA","regulator of G protein signaling 7 binding protein"
5452,"FAM8A1",0.5297,0.005,"NA","family with sequence similarity 8 member A1"
5453,"MORN1",0.5297,-0.175,"NA","MORN repeat containing 1"
5454,"GABPB1",0.5295,-0.62,"TF","GA binding protein transcription factor subunit beta 1"
5455,"MTUS1",0.5294,0.015,"NA","microtubule associated scaffold protein 1"
5456,"YOD1",0.5294,-0.08,"NA","YOD1 deubiquitinase"
5457,"TMEM270",0.5293,-0.165,"NA","transmembrane protein 270"
5458,"ASRGL1",0.5292,-0.065,"NA","asparaginase and isoaspartyl peptidase 1"
5459,"THEMIS",0.5291,0.16,"NA","thymocyte selection associated"
5460,"SMC4",0.529,-1.385,"NA","structural maintenance of chromosomes 4"
5461,"EFHB",0.5289,0.08,"NA","EF-hand domain family member B"
5462,"VPS33B",0.5289,0.075,"NA","VPS33B late endosome and lysosome associated"
5463,"PRR23C",0.5288,-0.035,"NA","proline rich 23C"
5464,"SPATA4",0.5287,-0.01,"NA","spermatogenesis associated 4"
5465,"TMEM156",0.5286,0.075,"NA","transmembrane protein 156"
5466,"FABP3",0.5286,-0.005,"NA","fatty acid binding protein 3"
5467,"CAVIN4",0.5285,0.06,"NA","caveolae associated protein 4"
5468,"CCND3",0.5284,-0.275,"NA","cyclin D3"
5469,"KAT8",0.5284,-1.405,"NA","lysine acetyltransferase 8"
5470,"GJB1",0.5283,0.135,"NA","gap junction protein beta 1"
5471,"MAPK11",0.5282,0.125,"Kinase","mitogen-activated protein kinase 11"
5472,"CARD10",0.5281,-0.17,"NA","caspase recruitment domain family member 10"
5473,"IFI27L1",0.5281,-0.075,"NA","interferon alpha inducible protein 27 like 1"
5474,"ERGIC1",0.528,0.09,"NA","endoplasmic reticulum-golgi intermediate compartment 1"
5475,"JPT1",0.5279,-0.18,"NA","Jupiter microtubule associated homolog 1"
5476,"LAT",0.5278,-0.06,"NA","linker for activation of T cells"
5477,"RNF19A",0.5278,-0.12,"NA","ring finger protein 19A"
5478,"ABCB5",0.5277,-0.005,"NA","ATP binding cassette subfamily B member 5"
5479,"C1QTNF12",0.5276,-0.055,"NA","C1q and TNF related 12"
5480,"MED28",0.5275,-1.105,"NA","mediator complex subunit 28"
5481,"SIAH2",0.5275,0.085,"ChroRemod","siah E3 ubiquitin protein ligase 2"
5482,"SIRT4",0.5274,-0.195,"NA","sirtuin 4"
5483,"MT4",0.5273,0.07,"NA","metallothionein 4"
5484,"SNAP29",0.5272,-0.355,"NA","synaptosome associated protein 29"
5485,"APOL3",0.5271,0.055,"NA","apolipoprotein L3"
5486,"ATP8B3",0.527,-0.035,"NA","ATPase phospholipid transporting 8B3"
5487,"DNAH14",0.527,0.145,"NA","dynein axonemal heavy chain 14"
5488,"PSMG3",0.5269,-1.09,"NA","proteasome assembly chaperone 3"
5489,"OMA1",0.5268,-0.08,"NA","OMA1 zinc metallopeptidase"
5490,"RHOU",0.5267,0.06,"NA","ras homolog family member U"
5491,"MARVELD1",0.5267,,,
5492,"BUD23",0.5266,-1.46,"NA","BUD23 rRNA methyltransferase and ribosome maturation factor"
5493,"SNX17",0.5265,-0.21,"NA","sorting nexin 17"
5494,"TMEM17",0.5265,0.045,"NA","transmembrane protein 17"
5495,"SLC25A24",0.5264,-0.13,"NA","solute carrier family 25 member 24"
5496,"CASQ1",0.5263,0,"NA","calsequestrin 1"
5497,"TIMD4",0.5262,0.15,"NA","T cell immunoglobulin and mucin domain containing 4"
5498,"ALKBH1",0.5261,-0.16,"NA","alkB homolog 1"
5499,"LDLRAD2",0.526,0.005,"NA","low density lipoprotein receptor class A domain containing 2"
5500,"SULT2B1",0.5259,-0.205,"NA","sulfotransferase family 2B member 1"
5501,"LY6E",0.5257,0.02,"NA","lymphocyte antigen 6 family member E"
5502,"EFNB2",0.5256,0.1,"NA","ephrin B2"
5503,"DPPA4",0.5255,0.06,"NA","developmental pluripotency associated 4"
5504,"SERPINA7",0.5254,0.14,"NA","serpin family A member 7"
5505,"RHCG",0.5253,-0.035,"NA","Rh family C glycoprotein"
5506,"OR1J1",0.5252,-0.04,"NA","olfactory receptor family 1 subfamily J member 1"
5507,"SEMA3E",0.5251,0.075,"NA","semaphorin 3E"
5508,"CDK2",0.5251,-0.79,"Kinase","cyclin dependent kinase 2"
5509,"AMIGO2",0.525,0.07,"NA","adhesion molecule with Ig like domain 2"
5510,"CALML4",0.5249,-0.08,"NA","calmodulin like 4"
5511,"LUZP2",0.5249,-0.015,"NA","leucine zipper protein 2"
5512,"RNF112",0.5247,0.205,"NA","ring finger protein 112"
5513,"ESYT2",0.5246,-0.035,"NA","extended synaptotagmin 2"
5514,"HLX",0.5246,0.03,"TF","H2.0 like homeobox"
5515,"PTDSS1",0.5245,-0.27,"NA","phosphatidylserine synthase 1"
5516,"ETS1",0.5244,0.135,"TF","ETS proto-oncogene 1"
5517,"GLIPR1L1",0.5243,-0.235,"NA","GLIPR1 like 1"
5518,"SPC24",0.5242,-1.965,"NA","NA"
5519,"MDH1B",0.5241,0.015,"NA","malate dehydrogenase 1B"
5520,"PLBD1",0.5241,0.045,"NA","phospholipase B domain containing 1"
5521,"CROCC",0.524,-0.31,"NA","ciliary rootlet coiled-coil"
5522,"LYPLA2",0.5239,-0.135,"NA","lysophospholipase 2"
5523,"ALDH8A1",0.5238,-0.015,"NA","aldehyde dehydrogenase 8 family member A1"
5524,"CDSN",0.5238,-0.08,"NA","corneodesmosin"
5525,"VASH1",0.5236,0.04,"NA","vasohibin 1"
5526,"SULT1C4",0.5236,-0.005,"NA","sulfotransferase family 1C member 4"
5527,"MAP3K9",0.5234,0.135,"Kinase","mitogen-activated protein kinase kinase kinase 9"
5528,"CHTF18",0.5233,-0.375,"NA","chromosome transmission fidelity factor 18"
5529,"SKIC2",0.5233,,,
5530,"KCNH8",0.5231,0.07,"NA","potassium voltage-gated channel subfamily H member 8"
5531,"TTC12",0.5231,0.1,"NA","tetratricopeptide repeat domain 12"
5532,"ZNF250",0.523,0.005,"TF","zinc finger protein 250"
5533,"MAU2",0.5229,-0.61,"NA","MAU2 sister chromatid cohesion factor"
5534,"UTF1",0.5228,-0.04,"ChroRemod","undifferentiated embryonic cell transcription factor 1"
5535,"CCT6B",0.5228,-0.06,"NA","chaperonin containing TCP1 subunit 6B"
5536,"GP9",0.5227,-0.115,"NA","glycoprotein IX platelet"
5537,"NAAA",0.5226,-0.065,"NA","N-acylethanolamine acid amidase"
5538,"CMKLR2",0.5225,,,
5539,"TGS1",0.5224,-0.765,"NA","trimethylguanosine synthase 1"
5540,"PHGR1",0.5223,-0.075,"NA","NA"
5541,"FLRT2",0.5223,0.16,"NA","fibronectin leucine rich transmembrane protein 2"
5542,"NSUN5",0.5222,-0.23,"NA","NOP2/Sun RNA methyltransferase 5"
5543,"RPL27A",0.5221,-1.61,"NA","NA"
5544,"ARHGAP35",0.522,0.15,"TF","Rho GTPase activating protein 35"
5545,"FGF16",0.522,,,
5546,"SLC25A38",0.5219,-0.355,"NA","solute carrier family 25 member 38"
5547,"KIF26B",0.5218,0,"NA","kinesin family member 26B"
5548,"KRT1",0.5218,-0.06,"NA","keratin 1"
5549,"AAAS",0.5217,-0.305,"NA","aladin WD repeat nucleoporin"
5550,"LRRC20",0.5216,0.03,"NA","leucine rich repeat containing 20"
5551,"TRAPPC3L",0.5215,0.055,"NA","trafficking protein particle complex 3 like"
5552,"ZNF625",0.5215,-0.07,"TF","zinc finger protein 625"
5553,"KLHL30",0.5214,-0.08,"NA","kelch like family member 30"
5554,"ENTREP1",0.5213,,,
5555,"USPL1",0.5212,-1.165,"NA","ubiquitin specific peptidase like 1"
5556,"TPSG1",0.5211,0.045,"NA","tryptase gamma 1"
5557,"CSRNP1",0.521,0.02,"TF","cysteine and serine rich nuclear protein 1"
5558,"HIPK2",0.521,,,
5559,"ADIPOR1",0.5209,0.03,"NA","adiponectin receptor 1"
5560,"CCDC106",0.5208,-0.22,"NA","coiled-coil domain containing 106"
5561,"BRD9",0.5207,0.045,"ChroRemod","bromodomain containing 9"
5562,"RECQL5",0.5207,-0.105,"NA","RecQ like helicase 5"
5563,"CCKBR",0.5205,0.01,"NA","cholecystokinin B receptor"
5564,"B3GALT5",0.5205,0.28,"NA","beta-1"
5565,"PRL",0.5203,0.04,"NA","prolactin"
5566,"IKZF4",0.5202,-0.06,"TF","IKAROS family zinc finger 4"
5567,"GFM2",0.5202,-0.22,"NA","GTP dependent ribosome recycling factor mitochondrial 2"
5568,"NOC2L",0.5201,-0.86,"NA","NOC2 like nucleolar associated transcriptional repressor"
5569,"ITPK1",0.52,-0.3,"NA","inositol-tetrakisphosphate 1-kinase"
5570,"AFF2",0.52,0.105,"TF","AF4/FMR2 family member 2"
5571,"CKLF",0.5199,-0.07,"NA","chemokine like factor"
5572,"ARL14",0.5198,0.065,"NA","ADP ribosylation factor like GTPase 14"
5573,"ITPKB",0.5197,0.015,"NA","inositol-trisphosphate 3-kinase B"
5574,"SULT6B1",0.5197,-0.22,"NA","sulfotransferase family 6B member 1"
5575,"CKB",0.5196,0.07,"NA","creatine kinase B"
5576,"SHISAL2A",0.5195,-0.165,"NA","shisa like 2A"
5577,"PLCG1",0.5194,0.115,"NA","phospholipase C gamma 1"
5578,"TAS2R3",0.5192,0.17,"NA","taste 2 receptor member 3"
5579,"KLHL13",0.5192,-0.015,"NA","kelch like family member 13"
5580,"PHLPP2",0.5191,-0.07,"NA","PH domain and leucine rich repeat protein phosphatase 2"
5581,"EEF1AKMT2",0.519,-0.175,"NA","EEF1A lysine methyltransferase 2"
5582,"ZNF282",0.519,0.005,"TF","zinc finger protein 282"
5583,"RPS19",0.5189,-1.82,"NA","NA"
5584,"DAD1",0.5188,-1.55,"NA","defender against cell death 1"
5585,"PDZD9",0.5187,-0.05,"NA","PDZ domain containing 9"
5586,"ZBTB45",0.5187,-0.155,"TF","zinc finger and BTB domain containing 45"
5587,"RPE",0.5186,-0.81,"NA","ribulose-5-phosphate-3-epimerase"
5588,"PHC1",0.5185,-0.155,"ChroRemod","polyhomeotic homolog 1"
5589,"CDC37L1",0.5185,-0.005,"NA","cell division cycle 37 like 1"
5590,"GSTCD",0.5184,0.015,"NA","glutathione S-transferase C-terminal domain containing"
5591,"GATA2",0.5183,0.045,"TF","GATA binding protein 2"
5592,"PKIB",0.5182,-0.03,"NA","cAMP-dependent protein kinase inhibitor beta"
5593,"PTF1A",0.5182,0.015,"TF","pancreas associated transcription factor 1a"
5594,"HPS3",0.5181,0.035,"NA","HPS3 biogenesis of lysosomal organelles complex 2 subunit 1"
5595,"HTR4",0.518,0.07,"NA","5-hydroxytryptamine receptor 4"
5596,"NKX2-2",0.518,,,
5597,"ESRRA",0.5179,-0.34,"TF","estrogen related receptor alpha"
5598,"NEUROG3",0.5178,-0.21,"TF","neurogenin 3"
5599,"TMEM101",0.5177,-0.1,"NA","NA"
5600,"EVPL",0.5177,-0.12,"NA","envoplakin"
5601,"SPINT4",0.5176,0.095,"NA","serine peptidase inhibitor"
5602,"XKR6",0.5175,0.04,"NA","XK related 6"
5603,"OR2L3",0.5175,-0.05,"NA","olfactory receptor family 2 subfamily L member 3"
5604,"STX16",0.5173,0.14,"NA","syntaxin 16"
5605,"ZNF346",0.5172,0.04,"TF","zinc finger protein 346"
5606,"DNAAF9",0.5172,,,
5607,"CAND2",0.5171,0.02,"NA","cullin associated and neddylation dissociated 2 (putative)"
5608,"KDM7A",0.517,0.045,"NA","lysine demethylase 7A"
5609,"NDUFB10",0.517,-0.61,"NA","NADH:ubiquinone oxidoreductase subunit B10"
5610,"KLHL31",0.5169,0.065,"NA","kelch like family member 31"
5611,"BPIFB2",0.5168,0.005,"NA","BPI fold containing family B member 2"
5612,"SH3TC2",0.5167,0.06,"NA","SH3 domain and tetratricopeptide repeats 2"
5613,"MVD",0.5167,-0.795,"NA","mevalonate diphosphate decarboxylase"
5614,"IFNA7",0.5166,0.08,"NA","interferon alpha 7"
5615,"SLC5A12",0.5165,0.055,"NA","solute carrier family 5 member 12"
5616,"GAPDHS",0.5165,0.06,"NA","glyceraldehyde-3-phosphate dehydrogenase"
5617,"SIDT2",0.5164,0.01,"NA","SID1 transmembrane family member 2"
5618,"PDE9A",0.5163,0.08,"NA","phosphodiesterase 9A"
5619,"ZMYM3",0.5162,-0.155,"ChroRemod","zinc finger MYM-type containing 3"
5620,"TM4SF5",0.5162,0.07,"NA","transmembrane 4 L six family member 5"
5621,"CAMK2B",0.5161,-0.055,"Kinase","calcium/calmodulin dependent protein kinase II beta"
5622,"LRIG1",0.516,-0.025,"NA","leucine rich repeats and immunoglobulin like domains 1"
5623,"CALHM6",0.516,0.105,"NA","calcium homeostasis modulator family member 6"
5624,"FRZB",0.5159,-0.03,"NA","frizzled related protein"
5625,"SEM1",0.5158,-0.89,"NA","SEM1 26S proteasome complex subunit"
5626,"PRR5",0.5157,0.055,"NA","proline rich 5"
5627,"SCYL2",0.5156,0.105,"Kinase","SCY1 like pseudokinase 2"
5628,"GDPD1",0.5155,-0.08,"NA","glycerophosphodiester phosphodiesterase domain containing 1"
5629,"KLHL38",0.5155,-0.105,"NA","kelch like family member 38"
5630,"TMEM174",0.5154,-0.17,"NA","transmembrane protein 174"
5631,"NOXA1",0.5153,-0.055,"NA","NADPH oxidase activator 1"
5632,"TULP3",0.5153,0.13,"TF","TUB like protein 3"
5633,"RYR2",0.5151,0.025,"NA","ryanodine receptor 2"
5634,"LRG1",0.515,-0.04,"NA","leucine rich alpha-2-glycoprotein 1"
5635,"PIDD1",0.515,0.035,"NA","p53-induced death domain protein 1"
5636,"CHST4",0.5149,-0.21,"NA","carbohydrate sulfotransferase 4"
5637,"TMEM41B",0.5148,-0.365,"NA","transmembrane protein 41B"
5638,"NPVF",0.5148,0.08,"NA","neuropeptide VF precursor"
5639,"MUTYH",0.5147,-0.09,"NA","mutY DNA glycosylase"
5640,"FZD1",0.5146,0.01,"NA","frizzled class receptor 1"
5641,"SORCS2",0.5145,0.095,"NA","sortilin related VPS10 domain containing receptor 2"
5642,"OR10Q1",0.5145,0.065,"NA","olfactory receptor family 10 subfamily Q member 1"
5643,"PRKRA",0.5144,-0.69,"NA","protein activator of interferon induced protein kinase EIF2AK2"
5644,"LIF",0.5143,-0.105,"NA","LIF interleukin 6 family cytokine"
5645,"KRTAP10-6",0.5142,,,
5646,"JPT2",0.5141,-0.045,"NA","Jupiter microtubule associated homolog 2"
5647,"ZDHHC3",0.5141,-0.02,"NA","zinc finger DHHC-type palmitoyltransferase 3"
5648,"TMEM170B",0.514,0.06,"NA","transmembrane protein 170B"
5649,"HRH3",0.5139,-0.035,"NA","histamine receptor H3"
5650,"EPRS1",0.5138,,,
5651,"KPNA2",0.5138,-0.305,"NA","karyopherin subunit alpha 2"
5652,"ANKHD1",0.5137,-0.16,"NA","ankyrin repeat and KH domain containing 1"
5653,"GPR85",0.5136,0.085,"NA","G protein-coupled receptor 85"
5654,"ABHD15",0.5136,-0.295,"NA","abhydrolase domain containing 15"
5655,"PDCD2L",0.5135,0.045,"NA","NA"
5656,"HP1BP3",0.5133,0.045,"NA","heterochromatin protein 1 binding protein 3"
5657,"ZNF217",0.5133,-0.39,"TF","zinc finger protein 217"
5658,"TLR2",0.5132,0,"NA","toll like receptor 2"
5659,"OTP",0.5131,-0.09,"TF","orthopedia homeobox"
5660,"KNSTRN",0.5131,-0.035,"NA","kinetochore localized astrin (SPAG5) binding protein"
5661,"ANKAR",0.513,0.05,"NA","ankyrin and armadillo repeat containing"
5662,"OR11L1",0.5129,0.13,"NA","olfactory receptor family 11 subfamily L member 1"
5663,"GULP1",0.5129,0.06,"NA","GULP PTB domain containing engulfment adaptor 1"
5664,"ADCY9",0.5128,0.07,"NA","adenylate cyclase 9"
5665,"SKA1",0.5127,-0.63,"NA","spindle and kinetochore associated complex subunit 1"
5666,"NUMA1",0.5126,-0.685,"NA","nuclear mitotic apparatus protein 1"
5667,"CCL20",0.5126,0.23,"NA","C-C motif chemokine ligand 20"
5668,"SMG7",0.5125,-0.59,"NA","SMG7 nonsense mediated mRNA decay factor"
5669,"BST2",0.5124,0.045,"NA","bone marrow stromal cell antigen 2"
5670,"PSMC2",0.5123,-1.255,"ChroRemod","proteasome 26S subunit"
5671,"RNF181",0.5122,-0.255,"NA","ring finger protein 181"
5672,"NHP2",0.5121,-0.885,"NA","NHP2 ribonucleoprotein"
5673,"NTF3",0.5121,-0.025,"NA","neurotrophin 3"
5674,"CLUH",0.5119,-0.245,"NA","clustered mitochondria homolog"
5675,"FUCA2",0.5119,-0.01,"NA","alpha-L-fucosidase 2"
5676,"MYO6",0.5118,-0.05,"NA","myosin VI"
5677,"GBP2",0.5117,-0.025,"NA","guanylate binding protein 2"
5678,"NDUFB5",0.5117,-0.365,"NA","NADH:ubiquinone oxidoreductase subunit B5"
5679,"LSM5",0.5116,-1.01,"NA","LSM5 homolog"
5680,"EIF4H",0.5115,-0.18,"NA","eukaryotic translation initiation factor 4H"
5681,"WNK3",0.5114,-0.055,"Kinase","WNK lysine deficient protein kinase 3"
5682,"CFAP298",0.5114,-1.425,"NA","cilia and flagella associated protein 298"
5683,"CCDC69",0.5113,-0.095,"NA","coiled-coil domain containing 69"
5684,"CST8",0.5112,0.1,"NA","cystatin 8"
5685,"DENND2C",0.5112,-0.175,"NA","DENN domain containing 2C"
5686,"ACTN2",0.5111,0.035,"ChroRemod","actinin alpha 2"
5687,"DKC1",0.511,-1.4,"NA","dyskerin pseudouridine synthase 1"
5688,"SPATA2",0.5109,0.02,"NA","spermatogenesis associated 2"
5689,"GATAD2A",0.5108,-0.425,"TF","GATA zinc finger domain containing 2A"
5690,"TRIM7",0.5107,0.12,"NA","tripartite motif containing 7"
5691,"PUS3",0.5107,-0.085,"NA","pseudouridine synthase 3"
5692,"MYG1",0.5106,,,
5693,"RC3H1",0.5105,-0.185,"NA","ring finger and CCCH-type domains 1"
5694,"ZSWIM5",0.5105,-0.075,"NA","zinc finger SWIM-type containing 5"
5695,"F8A1",0.5104,-0.25,"NA","coagulation factor VIII associated 1"
5696,"SEPTIN6",0.5103,,,
5697,"LTB4R",0.5103,-0.33,"NA","leukotriene B4 receptor"
5698,"PNMA2",0.5102,0.08,"NA","PNMA family member 2"
5699,"C11orf96",0.5101,,,
5700,"BEND7",0.51,0.11,"NA","BEN domain containing 7"
5701,"HBQ1",0.51,0.08,"NA","hemoglobin subunit theta 1"
5702,"DLG1",0.5099,-0.005,"NA","discs large MAGUK scaffold protein 1"
5703,"LNP1",0.5098,-0.06,"NA","leukemia NUP98 fusion partner 1"
5704,"NR1H4",0.5098,-0.15,"TF","nuclear receptor subfamily 1 group H member 4"
5705,"ZNF696",0.5097,-0.14,"TF","zinc finger protein 696"
5706,"RFX4",0.5096,0.045,"TF","regulatory factor X4"
5707,"PASD1",0.5096,0.125,"NA","PAS domain containing repressor 1"
5708,"VPREB3",0.5095,0.12,"NA","V-set pre-B cell surrogate light chain 3"
5709,"TULP1",0.5094,-0.14,"TF","TUB like protein 1"
5710,"MFSD1",0.5093,-0.115,"NA","major facilitator superfamily domain containing 1"
5711,"FGF2",0.5093,0.05,"ChroRemod","fibroblast growth factor 2"
5712,"SOHLH2",0.5092,0.05,"TF","spermatogenesis and oogenesis specific basic helix-loop-helix 2"
5713,"TNFRSF1A",0.5091,0.115,"NA","TNF receptor superfamily member 1A"
5714,"MALL",0.5091,-0.155,"NA","mal"
5715,"POLR1G",0.509,,,
5716,"PIK3CA",0.5089,-0.51,"Kinase","phosphatidylinositol-4"
5717,"ZNF235",0.5089,-0.16,"TF","zinc finger protein 235"
5718,"RNF144A",0.5088,0.29,"NA","ring finger protein 144A"
5719,"MAN2B2",0.5087,0.105,"NA","mannosidase alpha class 2B member 2"
5720,"TCOF1",0.5086,-0.675,"NA","treacle ribosome biogenesis factor 1"
5721,"HS2ST1",0.5086,-0.11,"NA","heparan sulfate 2-O-sulfotransferase 1"
5722,"SLC16A13",0.5085,-0.04,"NA","solute carrier family 16 member 13"
